id,title_fa,Rate,Rate_cnt,Category1,Category2,Brand,Price,Seller,Is_Fake,min_price_last_month,sub_category
12206252,عینک آفتابی مدل 928,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3890000,فروشگاه آرکوشپ,True,0,clothe
12272763,عینک شب مدل 18166,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4850000,فروشگاه آرکوشپ,False,0,clothe
12272869,عینک آفتابی مدل 2247,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4380000,فروشگاه آرکوشپ,True,0,clothe
9259651,عینک آفتابی مدل JK 9909,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3990000,عینک افتابی کریمی,True,0,clothe
10874564,عینک آفتابی سلین کد CL41434,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,سلین,4970000,ترانه,False,0,clothe
10642512,عینک آفتابی ژیوانشی مدل 2220 - یکسره,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ژیوانشی,4680000,فروشگاه آرکوشپ,False,0,clothe
11199894,عینک آفتابی مدل 78067 -OG - fg-n,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,5060000,فروشگاه آرکوشپ,True,0,clothe
12346666,عینک آفتابی مدل 9652 - Fm,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4320000,فروشگاه آرکوشپ,True,0,clothe
9140580,عینک آفتابی مدل 9053,40,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4400000,زینی,True,0,clothe
9140976,عینک آفتابی مدل 1515,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4400000,زینی,True,0,clothe
9564303,عینک آفتابی کد 001,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
9579407,عینک آفتابی کد 003,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
8929668,عینک آفتابی   مدل 125 T650488,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,اوپال اوپتیک,True,0,clothe
9744265,عینک آفتابی مدل 017,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
9744373,عینک آفتابی مدل 013,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
7760590,عینک آفتابی اِلدرادو مدل P-7,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,اِلدرادو,4950000,اپتیک مدرن ,False,0,clothe
5953563,عینک آفتابی مدل HITO138,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4500000,ریبن مارکت,False,0,clothe
9861672,عینک آفتابی  مدل 22013,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3890000,فروشگاه آرکوشپ,True,0,clothe
11053093,عینک آفتابی مدل 18152 -G-brag,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4325000,فروشگاه آرکوشپ,False,0,clothe
11053249,عینک آفتابی مدل 98018,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3985000,فروشگاه آرکوشپ,True,0,clothe
11047737,عینک آفتابی مدل D22839 - M-barg,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4590000,فروشگاه آرکوشپ,True,0,clothe
10233406,عینک آفتابی مدل P3967gr,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,عینک دونی,False,0,clothe
11053249,عینک آفتابی مدل 98018,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3985000,فروشگاه آرکوشپ,True,0,clothe
11241897,عینک آفتابی مدل 4449 - RB,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3880000,فروشگاه آرکوشپ,True,0,clothe
12617067,عینک آفتابی مدل A004,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4550000,هورفام سنتر,False,0,clothe
12132958,عینک آفتابی مدل D22809P - Sor- پلار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4890000,فروشگاه آرکوشپ,True,0,clothe
12327862,عینک آفتابی مدل 9530 - G-a,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4350000,فروشگاه آرکوشپ,False,0,clothe
12272886,عینک آفتابی مدل 2247,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4400000,فروشگاه آرکوشپ,True,0,clothe
12273166,عینک آفتابی مدل 7276,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4420000,فروشگاه آرکوشپ,True,0,clothe
12273383,عینک آفتابی مدل 7266,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4350000,فروشگاه آرکوشپ,True,0,clothe
12188376,عینک آفتابی مدل 6945,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4490000,فروشگاه آرکوشپ,True,0,clothe
12391069,عینک آفتابی مدل 4232,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4100000,فروشگاه آرکوشپ,True,0,clothe
7787631,عینک آفتابی اِلدرادو مدل P-19,100,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,اِلدرادو,4950000,اپتیک مدرن ,False,0,clothe
9605395,عینک آفتابی مدل 2334,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3933000,ترند اپتیک,True,0,clothe
10946213,عینک آفتابی مدل 8829,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4350000,فروشگاه آرکوشپ,True,0,clothe
11250334,عینک آفتابی مدل 9529 - F-sorm,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4725000,فروشگاه آرکوشپ,True,0,clothe
11279009,عینک آفتابی آکوا دی پولو مدل AQ99,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4840000,نگین گستر پارس,False,0,clothe
11749417,عینک آفتابی مدل PS18005 - Fnok,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4890000,فروشگاه آرکوشپ,True,0,clothe
12105232,عینک آفتابی مدل D22810P - M پلار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4780000,فروشگاه آرکوشپ,True,0,clothe
11282887,عینک آفتابی آکوا دی پولو مدل AQ106,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4840000,نگین گستر پارس,False,5990000,clothe
11241683,عینک آفتابی مدل D22842,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4590000,فروشگاه آرکوشپ,True,0,clothe
11749173,عینک آفتابی مدل PS18008 - Ft,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4850000,فروشگاه آرکوشپ,True,0,clothe
12350751,عینک آفتابی مدل 9578,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4320000,فروشگاه آرکوشپ,True,0,clothe
11047344,عینک آفتابی مدل 7571 - di,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3980000,فروشگاه آرکوشپ,True,0,clothe
11249836,عینک آفتابی مدل  9474  - f-sor,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4720000,فروشگاه آرکوشپ,True,0,clothe
11250273,عینک آفتابی مدل 9529 - Fm-barg,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4685000,فروشگاه آرکوشپ,True,0,clothe
11241883,عینک آفتابی مدل 4449 - RB,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3890000,فروشگاه آرکوشپ,True,0,clothe
12149018,عینک آفتابی مدل  پلار کد 4012 - G-barg,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4800000,فروشگاه آرکوشپ,True,0,clothe
12417598,عینک آفتابی مدل 6019,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4700000,کافه جولری,True,0,clothe
6977880,عینک آفتابی مدل RB3024c4,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4550000,عینک دونی,True,0,clothe
7215332,عینک آفتابی جنتل مانستر مدل G8512,58,7,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,جنتل مانستر,4760000,عینک دونی,False,0,clothe
9744248,عینک آفتابی مدل 015,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
11082377,عینک آفتابی مدل 030,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3880000,بازرگانی یاقوت,False,0,clothe
11257691,عینک آفتابی آکوا دی پولو مدل AQ90,40,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4640000,نگین گستر پارس,False,0,clothe
720889,عینک آفتابی مدل VK7192-W,100,2,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,فروشگاه شما,False,0,clothe
12132947,عینک آفتابی مدل D22809P - M - پلار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4900000,فروشگاه آرکوشپ,True,0,clothe
12286530,عینک آفتابی مدل 22030,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4720000,فروشگاه آرکوشپ,True,0,clothe
12148934,عینک آفتابی مدل 4012 - G-mat,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4224000,فروشگاه آرکوشپ,True,0,clothe
7736362,عینک آفتابی  مدل 1103,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,اوپال اوپتیک,True,0,clothe
12328003,عینک آفتابی مدل 18019 - F-nok -adod,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4650000,فروشگاه آرکوشپ,False,0,clothe
12328046,عینک آفتابی مدل 18019 - Ftal-Adod,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4650000,فروشگاه آرکوشپ,False,0,clothe
9605177,عینک آفتابی مدل 2297-1,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3933000,ترند اپتیک,True,0,clothe
1055599,عینک آفتابی  مدل AO9017-G40,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4100000,اوپال اوپتیک,True,0,clothe
391119,عینک آفتابی مدل AO56 G4,54,6,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,جهان مال,False,0,clothe
7969070,عینک آفتابی ام اند او مدل biana_c2,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ام اند او,4900000,مندو,False,0,clothe
11053479,عینک شب دیزلز مدل 98004 - m-mat,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4670000,فروشگاه آرکوشپ,False,0,clothe
11007109,عینک آفتابی آکوا دی پولو مدل AQ65,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4640000,نگین گستر پارس,False,4840000,clothe
6978120,عینک آفتابی مدل 3026gr,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4500000,اوپال اوپتیک,True,0,clothe
12273193,عینک آفتابی مدل 7276,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4420000,فروشگاه آرکوشپ,True,0,clothe
12132975,عینک آفتابی مدل D22809P - ts - پلار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4890000,فروشگاه آرکوشپ,True,0,clothe
12350724,عینک آفتابی مدل 9578,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4320000,فروشگاه آرکوشپ,True,0,clothe
12350735,عینک آفتابی مدل 9578 - Fnog,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4320000,فروشگاه آرکوشپ,True,0,clothe
12436367,عینک آفتابی مدل P8807 - پلار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4980000,فروشگاه آرکوشپ,True,0,clothe
391119,عینک آفتابی مدل AO56 G4,54,6,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,جهان مال,False,0,clothe
5627376,عینک آفتابی مدل 2021PIN,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,ریبن مارکت,False,0,clothe
6468194,عینک آفتابی  مدل 8481,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4320000,عینک نور چشم,True,0,clothe
11749084,عینک آفتابی مدل PS18008,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4870000,فروشگاه آرکوشپ,True,0,clothe
10757003,عینک آفتابی هوگو باس مدل 9529 - fg - پلار دسته فنردار,40,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,هوگو باس,4770000,فروشگاه آرکوشپ,False,0,clothe
11250107,عینک آفتابی مدل 9554 - Fm-h-zeres,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4490000,فروشگاه آرکوشپ,True,0,clothe
11282593,عینک آفتابی آکوا دی پولو مدل AQ104,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4840000,نگین گستر پارس,False,0,clothe
8351034,عینک آفتابی مدل M0208,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3950000,اوپال اوپتیک,True,0,clothe
12286522,عینک آفتابی مدل 22030,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4720000,فروشگاه آرکوشپ,True,0,clothe
5953696,عینک آفتابی مدل HITO138SLV,40,2,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4500000,ریبن مارکت,False,0,clothe
6180199,عینک آفتابی دیتیای مدل 1003,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,دیتیای,4350000,عینک علیخانی,False,0,clothe
7487097,عینک آفتابی مدل 15025,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4500000,عینک نور چشم,True,0,clothe
10946269,عینک آفتابی مدل M426,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4920000,فروشگاه آرکوشپ,True,0,clothe
10926898,عینک آفتابی آکوا دی پولو مدل AQ61,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4970000,نگین گستر پارس,False,0,clothe
12423590,عینک شب مدل 1807,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3980000,فروشگاه آرکوشپ,True,0,clothe
9596967,عینک آفتابی مدل nonHL 561-309,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,بهشت آباد,False,0,clothe
12106689,عینک آفتابی مدل 08,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3980000,نگین گستر پارس,False,0,clothe
12106764,عینک آفتابی مدل PL09,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3980000,نگین گستر پارس,False,0,clothe
9972019,عینک آفتابی اکسسورایز مدل 326-018,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,اکسسورایز,4100000,بهشت آباد,False,0,clothe
11220388,عینک آفتابی مدل M65020 - M-sr,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4910000,فروشگاه آرکوشپ,True,0,clothe
11249875,عینک آفتابی مدل 9474 - fm-barg,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4650000,فروشگاه آرکوشپ,True,0,clothe
11048424,عینک آفتابی مدل 98005,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3965000,فروشگاه آرکوشپ,False,0,clothe
11964640,عینک آفتابی زنانه مدل ge780,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3990000,ون گوک,False,0,clothe
4209316,عینک آفتابی مدل MIS-3010,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4300000,پخش کالای آریا,False,0,clothe
4217063,عینک آفتابی مدل MIS-3030,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4300000,پخش کالای آریا,False,0,clothe
5687120,عینک آفتابی مدل NEWYORK148,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4260000,ریبن مارکت,False,5325000,clothe
9598400,عینک آفتابی مدل fashion 561-289,80,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4600000,بهشت آباد,False,0,clothe
6977912,عینک آفتابی مدل RB3025br,60,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4488100,اوپال اوپتیک,True,0,clothe
7215387,عینک آفتابی سلین مدل C5371dubr,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,سلین,5040000,عینک دونی,False,0,clothe
8102466,عینک آفتابی مدل 5025 GRY,100,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4998900,جوانروکالا,True,0,clothe
11046967,عینک شب مدل 7571 - DI,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3980000,فروشگاه آرکوشپ,True,0,clothe
11257440,عینک آفتابی آکوا دی پولو مدل AQ89,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4640000,نگین گستر پارس,False,0,clothe
11712456,عینک آفتابی آکوا دی پولو مدل AQ 125,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4840000,نگین گستر پارس,False,0,clothe
11749451,عینک آفتابی مدل PS18005 - Ft,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4820000,فروشگاه آرکوشپ,True,0,clothe
9940158,عینک آفتابی  مدل 3765-1,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4690000,فروشگاه آرکوشپ,True,0,clothe
5330990,عینک آفتابی ام اند او مدل Benny-c3,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ام اند او,4950000,مندو,False,0,clothe
11047679,عینک آفتابی مدل D22839 - DB,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4490000,فروشگاه آرکوشپ,True,0,clothe
11199517,عینک آفتابی مدل P929 - F-tos,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4865000,فروشگاه آرکوشپ,True,0,clothe
11220228,عینک آفتابی مدل M6509 - trand,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4910000,فروشگاه آرکوشپ,True,0,clothe
11709060,عینک آفتابی آکوا دی پولو مدل AQ 1142,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4840000,نگین گستر پارس,False,0,clothe
12286515,عینک آفتابی مدل 22030,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4720000,فروشگاه آرکوشپ,True,0,clothe
4000597,عینک آفتابی ام اند او مدل Vivian-c1,100,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ام اند او,4800000,مندو,False,0,clothe
2591019,عینک آفتابی مدل Leo-c1,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4000000,مندو,False,0,clothe
5624366,عینک آفتابی مدل 325BLK,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,ریبن مارکت,False,0,clothe
8673294,عینک آفتابی مدل GABEEbrbr,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4830000,عینک دونی,False,0,clothe
9770207,عینک آفتابی  مدل RPO-1-D21327,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4970000,فروشگاه آرکوشپ,True,0,clothe
9744356,عینک آفتابی مدل 011,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
11220367,عینک آفتابی مدل M65020,100,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4932000,فروشگاه آرکوشپ,True,0,clothe
11557769,عینک آفتابی مدل 3892 - Fm-barg,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4750000,فروشگاه آرکوشپ,True,0,clothe
10299851,عینک شب دیزل مدل 98012 - دسته چوب,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,دیزل,4680000,فروشگاه آرکوشپ,False,0,clothe
12327850,عینک آفتابی مدل 9530 - G-zey,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4350000,فروشگاه آرکوشپ,False,0,clothe
9605544,عینک آفتابی مدل 2341,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3933000,ترند اپتیک,True,0,clothe
11047081,عینک شب مدل 7571 - di,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3975000,فروشگاه آرکوشپ,True,0,clothe
12105242,عینک آفتابی مدل D22810P - So,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4700000,فروشگاه آرکوشپ,True,0,clothe
9579468,عینک آفتابی کد 005,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4290000,مسیحا بیوتی,False,0,clothe
10077722,عینک آفتابی  مدل 019-dodi,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4590000,فروشگاه آرکوشپ,True,0,clothe
11199487,عینک آفتابی مدل P929 - gm,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4865000,فروشگاه آرکوشپ,True,0,clothe
10774894,عینک آفتابی مدل 98006 - dt,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3970000,فروشگاه آرکوشپ,True,0,clothe
9850048,عینک آفتابی  مدل پل دار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4790000,فروشگاه آرکوشپ,True,0,clothe
9603141,عینک آفتابی هامر مدل H2-9177,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,هامر,3970000,کالازون,False,0,clothe
9861222,عینک آفتابی  مدل اسپورت,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4490000,اوپال اوپتیک,True,0,clothe
9605415,عینک آفتابی مدل 2334,100,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3933000,ترند اپتیک,True,0,clothe
11241645,عینک آفتابی مدل D 22845 - M-mat,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4685000,فروشگاه آرکوشپ,True,0,clothe
11077938,عینک آفتابی آکوا دی پولو مدل AQ 80,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4640000,نگین گستر پارس,False,5990000,clothe
11078755,عینک آفتابی آکوا دی پولو مدل AQ86,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4640000,نگین گستر پارس,False,0,clothe
11247733,عینک آفتابی مدل 437.636,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4650000,مدیالندز,False,0,clothe
11693354,عینک آفتابی مدل WAYFARER33,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4500000,عینک استور,True,0,clothe
8463844,عینک آفتابی مدل ey509,80,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4070000,خانم کوچولو,False,0,clothe
11944753,عینک شب مدل R2414si,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4830000,عینک دونی,False,0,clothe
9861385,عینک آفتابی  مدل اسپورت,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3980000,اوپال اوپتیک,True,0,clothe
11164834,عینک آفتابی لاو ور مدل Gf7,100,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,لاو ور,5100000,ارکان شاپ,False,0,clothe
11250094,عینک آفتابی مدل 9554 - sor-h-tos پلار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4410000,فروشگاه آرکوشپ,True,0,clothe
7217335,عینک آفتابی مدل P 3026,90,2,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,بازرگانی لیان پارس,True,0,clothe
9542750,عینک آفتابی  مدل PL1816 POLARIZED,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3995000,ترند اپتیک,True,0,clothe
9542750,عینک آفتابی  مدل PL1816 POLARIZED,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3995000,ترند اپتیک,True,0,clothe
730806,عینک افتابی مدل Sky Master Aviator G54 سایز 54 میلی متر,52,7,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,آراز,False,0,clothe
11053563,عینک آفتابی مدل 98016 - جیوه ای,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3890000,فروشگاه آرکوشپ,False,0,clothe
5860844,عینک آفتابی مدل LIVER854,100,2,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4140000,ریبن مارکت,False,0,clothe
7801247,عینک آفتابی مدل 3025,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4464800,اوپال اوپتیک,True,0,clothe
12206276,عینک آفتابی مدل 928,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3890000,فروشگاه آرکوشپ,True,0,clothe
12286551,عینک آفتابی مدل 22030,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4720000,فروشگاه آرکوشپ,True,0,clothe
11257418,عینک آفتابی آکوا دی پولو مدل AQ87,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4640000,نگین گستر پارس,False,0,clothe
11745393,عینک آفتابی مدل مربع کد 76 UV400,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4494700,آرام جان,True,0,clothe
5330924,عینک آفتابی ام اند او مدل Benny-c2,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ام اند او,4950000,مندو,False,0,clothe
3071546,عینک آفتابی مدل Vita-c1,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4500000,مندو,True,0,clothe
10371209,عینک آفتابی  مدل 13-9574 - trand,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,فروشگاه آرکوشپ,True,0,clothe
10891562,عینک آفتابی مدل F1000,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4980000,فروشگاه آرکوشپ,True,0,clothe
11053605,عینک شب مدل 98013,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4675000,فروشگاه آرکوشپ,False,0,clothe
11053633,عینک شب مدل 18161,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4710000,فروشگاه آرکوشپ,False,0,clothe
